numero_identificador,data_atualizacao,tipo,titulo,ano,pais,evento,cidade,periodico,editora,descricao,autores
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
8002902352202245,14052024,Outro Tipo de Produção Técnica,,,,,,,,,"Ana Lúcia da Cunha (CUNHA, A. L.)"
1382902340594370,10042023,Trabalho em Evento,Levantamento Populacional das Cigarrinhas das pastagens no município de Araguaína-TO,2004,Brasil,II Fórum de Pesquisa e Extensão do Campus de Araguaína; I Fórum de Pós- Graduação; I Encontro Unificado de Pesquisa e Extensão do Meio Norte do Tocantins - 2004.,Araguaína,,,,"Justino José Dias Neto (DIAS NETO, J. J.), Heloisa Barleroni R. Silva (SILVA, H. B. R.), Iberê Pereira Parente (PARENTE, I. P.;PARENTE, IBERÊ PEREIRA), Suzana Marinho de Oliveira (OLIVEIRA, S. M.), Delmira A. Dias (DIAS, D. A.)"
1382902340594370,10042023,Trabalho em Evento,Diagnóstico da atividade Leiteira I - Faixa etária e escolaridade dos produtores de leite da micro-região de Araguaína.,2007,Brasil,"2º Congresso Científico da UFT III Seminário de Iniciação Científica. Mudanças Climáticas da Amazônia: Homem, Natureza e Ciencia.",Palmas - TO,,,,"Iberê Pereira Parente (PARENTE, I. P.;PARENTE, IBERÊ PEREIRA), Ana Claudia Rodrigues Miranda Neiva (NEIVA, A.C.R.M.), Vera Lucia de Araújo (ARAÚJO.V.L.), Ludmilla Gomes Penha (PENHA. L .G.)"
1382902340594370,10042023,Trabalho em Evento,Caracterização populacional de cigarrinhas das pastagens das regiões Norte e Sul do Estado do Tocantins. 2005.,2005,Brasil,I Congresso Científico da UFT,Palmas,,,,"Justino José Dias Neto (DIAS NETO, J. J.), Heloisa Barleroni R. Silva (SILVA, H. B. R.), Domício rodrigues Brito (BRITO, Domício Rodrigues), Julcemar Didonet (DIDONET, Julcemar), Flávia Lucila Tonane (TONANE, Flávia Lucila), Delmira A. Dias (DIAS, D. A.), Iberê Pereira Parente (PARENTE, I. P.;PARENTE, IBERÊ PEREIRA), Suzana Marinho de Oliveira (OLIVEIRA, S. M.)"
1382902340594370,10042023,Trabalho em Evento,Diagnóstico da atividade leiteira. II ? Freqüência e participação dos produtores de leite da microrregião de Araguaína em associações/cooperativas.,2007,Brasil,2º Congresso Científico e III Seminário de Iniciação Científica da UFT,Palmas,,,,"Ludmilla Gomes Penha (PENHA. L .G.), Rubens Fausto da Silva (SILVA, R. F.), Vera Lucia de Araújo (ARAÚJO.V.L.), Higino Julia Piti (PITI, H. J.), Iberê Pereira Parente (PARENTE, I. P.;PARENTE, IBERÊ PEREIRA)"
1382902340594370,10042023,Trabalho em Evento,Diagnóstico da atividade Leiteira III ? Formação das pastagens da Micro-região de Araguaína,2007,Brasil,2º Congresso Científico e III Seminário de Iniciação Científica da UFT.,Palmas-TO,,,,"Kedma Nayra da Silva Marinho (MARINHO. K. N. S.), José Neuman Miranda Neiva (NEIVA. J.N.M.), Vera Lucia de Araújo (ARAÚJO.V.L.), Ana Claudia Rodrigues Miranda Neiva (NEIVA, A.C.R.M.), Iberê Pereira Parente (PARENTE, I. P.;PARENTE, IBERÊ PEREIRA)"
1382902340594370,10042023,Trabalho em Evento,Diagnóstico da atividade Leiteira IV - Manejo das pastagens da microregião de Araguaína,2007,Brasil,2º Congresso Científico e III Seminário de Iniciação Científico da UFT,Palmas-TO,,,,"Kedma Nayra da Silva Marinho (MARINHO. K. N. S.), José Neuman Miranda Neiva (NEIVA. J.N.M.), Vera Lucia de Araújo (ARAÚJO.V.L.), Iberê Pereira Parente (PARENTE, I. P.;PARENTE, IBERÊ PEREIRA)"
1382902340594370,10042023,Trabalho em Evento,"Ocorrência de Notozulia entreriana, Deois flavopicta e Deois incompleta nas Regiões Norte e Sul do Estado do Tocantins.",2007,Brasil,2º Congresso Científico e III Seminário de Iniciação Científica da UFT.,Palmas-TO,,,,"Justino José Dias Neto (DIAS NETO, J. J.), Heloisa Barleroni R. Silva (SILVA, H. B. R.), Domício rodrigues Brito (BRITO, Domício Rodrigues), Julcemar Didonet (DIDONET, Julcemar), Delmira A. Dias (DIAS, D. A.), Iberê Pereira Parente (PARENTE, I. P.;PARENTE, IBERÊ PEREIRA), Suzana Marinho de Oliveira (OLIVEIRA, S. M.)"
1382902340594370,10042023,Trabalho em Evento,Monitoramento de Mahanarva sp e Mahanarva fimbriolata no Estado do Tocantins,2007,Brasil,2º Congresso Científico e III Seminário de Iniciação Científica da UFT.,Palmas-TO,,,,"Justino José Dias Neto (DIAS NETO, J. J.), Heloisa Barleroni R. Silva (SILVA, H. B. R.), Domício rodrigues Brito (BRITO, Domício Rodrigues), Julcemar Didonet (DIDONET, Julcemar), Delmira A. Dias (DIAS, D. A.), Iberê Pereira Parente (PARENTE, I. P.;PARENTE, IBERÊ PEREIRA), Suzana Marinho de Oliveira (OLIVEIRA, S. M.)"
1382902340594370,10042023,Trabalho em Evento,Efeito do Uso de Enzimas sobre a Microbiota Intestinal de Frangos de Corte,2008,Brasil,45ª REUNIÃO ANUAL DA SOCIEDADE BRASILEIRA DE ZOOTECNIA,LAVRAS - MG,,,,"Paulo Ricardo de Sá da Costa Leite. (LEITE., P. R. S. C.), Maria Auxiliadora Andrade (ANDRADE, M. A.), José Henrique Stringhini (STRINGHINI, J. H.), Eliete Silva e Souza (SOUZA, E. S.), Tatiane Martins Rocha (ROCHA, T. M.), Natali Almeida Gomes (GOMES, N. A.), Iberê Pereira Parente (PARENTE, I. P.;PARENTE, IBERÊ PEREIRA)"
1382902340594370,10042023,Trabalho em Evento,Efeito da substituição do Milho pela casca de Mandicoca Desidratada em rações de Terminação de Frangos do Tipo Caipira,2008,Brasil,IV Seminário de Iniciação Científica e I Seminário de Programas Especiais da UFT.,Palmas - TO,,,,"Fátima Jacoby (JACOB, F.), Kênia Ferreira Rodrigues (RODRIGUES, K. F.), Elizangela de Carli Zmieski (ZMIESKI, E. C.), Roberta Gomes Marçal Vieira Vaz (VAZ, R. G. M. V.), GERSON FAUSTO DA SILVA (SILVA, G. F), Iberê Pereira Parente (PARENTE, I. P.;PARENTE, IBERÊ PEREIRA), Joana Patrícia Lira de Sousa (SOUSA, J. P. L.)"
